id,waterway,destination,name
way/817428794,drain,,
way/817429433,drain,,
way/817429434,drain,,
way/817429908,drain,,
way/817431431,stream,,
way/817470628,stream,,
way/817470666,stream,,
way/817771243,stream,,
way/817771246,stream,,
way/817901539,stream,,
way/817901540,stream,,
way/817901541,stream,,
way/817901542,stream,,
way/817901543,stream,,
way/817901544,stream,,
way/817901546,stream,,
way/818470921,drain,,
way/818528347,stream,,
way/818528348,stream,,
way/818528349,stream,,
way/818528350,drain,,
way/818528351,stream,,
way/818528352,stream,,
way/818528353,stream,,
way/818528354,stream,,
way/818625240,drain,,
way/818625241,canal,,
way/818659339,canal,,
way/818662015,stream,,
way/818662016,stream,,
way/818662017,stream,,
way/819004543,stream,,
way/819004547,stream,,
way/819004548,stream,,
way/819004556,stream,,
way/819004559,stream,,
way/819124980,stream,,
way/819124981,stream,,
way/819124986,stream,,
way/819124987,stream,,
way/819124988,stream,,
way/819124989,stream,,
way/819124990,stream,,
way/819248526,drain,,
way/819248527,drain,,
way/819248528,drain,,
way/819248529,drain,,
way/819389187,stream,,
way/819389188,stream,,
way/819389189,stream,,
way/819704014,drain,,
way/820036156,stream,,
way/820036157,stream,,
way/820036158,stream,,
way/820127224,ditch,,
way/820127225,ditch,,
way/820127226,ditch,,
way/820127227,ditch,,
way/820127228,ditch,,
way/820127229,ditch,,
way/820127230,ditch,,
way/820127231,ditch,,
way/820127232,ditch,,
way/820127233,ditch,,
way/820127234,ditch,,
way/820127235,ditch,,
way/820127236,ditch,,
way/820127237,ditch,,
way/820127238,ditch,,
way/820127239,ditch,,
way/820127240,ditch,,
way/820127241,ditch,,
way/820127242,ditch,,
way/820127243,ditch,,
way/820127244,ditch,,
way/820127272,stream,,
way/820127274,stream,,
way/820127275,stream,,
way/820212307,drain,,
way/820212308,drain,,
way/820235505,ditch,,
way/820235506,stream,,
way/820376139,stream,,
way/820402450,stream,,
way/820402451,stream,,
way/820453896,drain,,桃園大圳第四支線-1
way/820453897,drain,,桃園大圳第四支線-1
way/820854987,drain,,
way/820854989,drain,,
way/821818220,stream,,
way/822098227,stream,,
way/822098251,stream,,
way/822098252,stream,,
way/822098253,stream,,
way/822098262,stream,,
way/822098263,stream,,
way/822098264,stream,,
way/822098265,stream,,
way/822098266,stream,,
way/822098267,stream,,
way/822098268,stream,,
way/822104781,stream,,
way/822104816,stream,,
way/822104817,stream,,
way/822104818,stream,,
way/822119028,stream,,
way/822119044,stream,,
way/822119045,stream,,
way/822119046,stream,,
way/822119047,stream,,
way/822119048,stream,,
way/822119049,stream,,
way/822119050,stream,,
way/822119051,stream,,
way/822119052,stream,,
way/822119073,stream,,
way/822119078,stream,,
way/822119081,stream,,
way/822119083,stream,,
way/822119084,stream,,
way/822119087,stream,,
way/822119090,stream,,
way/822119091,stream,,
way/822119092,stream,,
way/822119093,stream,,
way/822119094,stream,,
way/822119095,stream,,
way/822119096,stream,,
way/822119097,stream,,
way/822144385,stream,,
way/822144386,stream,,
way/822144387,stream,,
way/822144388,stream,,
way/822144389,stream,,
way/822144390,stream,,
way/822144394,stream,,
way/822144395,stream,,
way/822144396,stream,,
way/822144397,stream,,
way/822144398,stream,,
way/822144399,stream,,
way/822144400,stream,,
way/822144401,stream,,
way/822144402,stream,,
way/822144403,stream,,
way/822144404,stream,,
way/822144405,stream,,
way/822144406,stream,,
way/822144407,stream,,
way/822144408,stream,,
way/822144409,stream,,
way/822144410,stream,,
way/822144411,stream,,
way/822144414,stream,,
way/822144415,stream,,
way/822144416,stream,,
way/822144417,stream,,
way/822144418,stream,,
way/822144419,stream,,
way/822144420,stream,,
way/822144421,stream,,
way/822224611,stream,,
way/822224612,stream,,
way/822224614,stream,,
way/822224619,stream,,
way/822224620,stream,,
way/822224621,stream,,
way/822224622,stream,,
way/822224624,stream,,
way/822224627,stream,,
way/822224628,stream,,
way/822224629,stream,,
way/822224630,stream,,
way/822224635,stream,,
way/822224636,stream,,
way/822224637,stream,,
way/822224638,stream,,
way/822224639,stream,,
way/822224640,stream,,
way/822224641,stream,,
way/822224642,stream,,
way/822224643,stream,,
way/822224644,stream,,
way/822224645,stream,,
way/822224646,stream,,
way/822224647,stream,,
way/822224648,stream,,
way/822224649,stream,,
way/822224657,stream,,
way/822224658,stream,,
way/822224659,stream,,
way/822224660,stream,,
way/822224661,stream,,
way/822224662,stream,,
way/822224663,stream,,
way/822224664,stream,,
way/822224665,stream,,
way/822259829,stream,,
way/822259830,stream,,
way/822295098,stream,,
way/822295099,stream,,
way/822295100,stream,,
way/822295101,stream,,
way/822295103,stream,,
way/822295104,stream,,
way/822295105,stream,,
way/822295116,stream,,
way/822295117,stream,,
way/822295118,stream,,
way/822295119,stream,,
way/822300131,stream,,
way/822300132,stream,,
way/822300133,stream,,
way/822300134,stream,,
way/822300135,stream,,
way/822895131,stream,,
way/822895132,stream,,
way/822895133,stream,,
way/822895153,stream,,
way/822895154,stream,,
way/822895156,stream,,
way/822895174,stream,,
way/823309598,ditch,,
way/823332566,stream,,
way/823343067,drain,,
way/824090522,drain,,
way/824090526,drain,,
way/824090527,river,,槺榔溪
way/824090528,canal,,南圳
way/824738057,drain,,
way/825068842,stream,,
way/825068843,stream,,
way/825087567,stream,,
way/825087568,stream,,
way/825087572,stream,,
way/825087573,stream,,
way/825087581,stream,,
way/825087582,stream,,
way/825087585,stream,,
way/825087586,stream,,
way/825364405,stream,,
way/825749449,stream,,
way/825749450,stream,,
way/825749451,stream,,
way/825888954,drain,,
way/825908097,stream,,
way/826039899,stream,,
way/826039902,stream,,
way/826039903,stream,,赤蘭坑溪
way/826039910,stream,,
way/826043927,canal,,
way/826043928,canal,,
way/826106438,drain,,
way/826375576,stream,,
way/826375582,stream,,
way/826426160,stream,,
way/826426161,stream,,
way/826426162,stream,,
way/826426163,stream,,
way/826433522,drain,,二山圳
way/826433523,drain,,二山圳
way/826543687,stream,,
way/826543688,stream,,
way/826543689,stream,,
way/826543690,stream,,
way/826543691,stream,,
way/826543692,stream,,
way/826543693,stream,,
way/826543696,stream,,
way/826543697,stream,,
way/826543740,stream,,
way/826543741,stream,,
way/826543742,stream,,
way/826543743,stream,,
way/826543744,stream,,
way/826543745,stream,,
way/826553066,stream,,
way/826848836,stream,,
way/826848837,stream,,
way/827369530,stream,,
way/827369531,stream,,
way/827369533,stream,,
way/827369537,stream,,
way/827369538,stream,,
way/827369548,stream,,
way/827369549,stream,,
way/827369550,stream,,
way/827369552,stream,,
way/827581551,stream,,
way/827887041,stream,,
way/827887042,stream,,
way/827887043,stream,,
way/828014846,river,,啞口坑溪
way/828014847,river,,啞口坑溪
way/828014848,river,,啞口坑溪
way/828014849,river,,啞口坑溪
way/828768083,drain,,
way/828768084,drain,,
way/828935188,ditch,,
way/828935189,ditch,,
way/828935190,ditch,,
way/829254100,stream,,
way/829254101,stream,,
way/829255680,drain,,
way/829255681,drain,,
way/829255684,drain,,
way/829255685,drain,,
way/829334484,canal,,北海坑道（南竿）
way/829334485,canal,,北海坑道（南竿）
way/829334486,canal,,北海坑道（南竿）
way/829340596,canal,,北海坑道（南竿）
way/829343346,canal,,北海坑道（南竿）
way/829343347,canal,,北海坑道（南竿）
way/829385631,ditch,,黃墘溪
way/829385632,ditch,,黃墘溪
way/829704006,stream,,獅山溪
way/829704007,stream,,獅山溪
way/829704034,stream,,獅山溪
way/829704037,stream,,獅山溪
way/829704038,stream,,獅山溪
way/829704043,stream,,獅山溪
way/829704044,stream,,獅山溪
way/829725489,ditch,,
way/831121502,drain,,
way/831121503,drain,,
way/831121504,drain,,
way/831595861,stream,,
way/831595862,stream,,
way/831722881,stream,,
way/832069087,canal,,
way/832069088,canal,,
way/832645456,stream,,
way/833509908,ditch,,
way/833817941,stream,,
way/833817942,stream,,
way/833817943,stream,,
way/834078460,stream,,
way/834078462,stream,,
way/834078463,stream,,
way/834078464,stream,,
way/834078466,stream,,
way/834078468,stream,,
way/834078469,stream,,
way/834078472,stream,,
way/834078473,stream,,
way/834078474,stream,,
way/834078475,stream,,
way/834078477,stream,,
way/834078478,stream,,
way/834078479,stream,,
way/834078480,stream,,
way/834078481,stream,,
way/834078482,stream,,
way/834078483,stream,,
way/834078484,stream,,
way/834078485,stream,,
way/834227784,stream,,
way/834358521,stream,,
way/834358526,stream,,
way/834358527,stream,,
way/834358529,stream,,
way/834358530,stream,,
way/834358531,stream,,
way/834358532,stream,,
way/834358533,stream,,
way/834358535,stream,,
way/834358537,stream,,
way/834358538,stream,,
way/834358539,stream,,
way/834358540,stream,,
way/834358542,stream,,
way/834358543,stream,,
way/834359974,stream,,
way/834359975,stream,,
way/834359977,stream,,
way/834359978,stream,,
way/834359979,stream,,
way/834359980,stream,,
way/834359981,stream,,
way/834359982,stream,,
way/834359983,stream,,
way/834359984,stream,,
way/834359985,stream,,
way/834359986,stream,,
way/834359988,stream,,
way/834359989,stream,,
way/834359990,stream,,
way/834359991,stream,,
way/834359992,stream,,
way/834359993,stream,,
way/835181526,stream,,
way/835196749,stream,,
way/835196761,stream,,
way/835421579,drain,,
way/835619710,drain,,
way/835619711,drain,,
way/835619728,drain,,
way/835619729,drain,,
way/835792090,stream,,
way/836408005,ditch,,斗六大圳幹線
way/836408006,ditch,,斗六大圳幹線
way/836408015,ditch,,斗六大圳幹線
way/836408016,ditch,,斗六大圳幹線
way/836414178,canal,,
way/836414181,canal,,
way/836414182,canal,,
way/836414187,canal,,
way/836414188,canal,,
way/836654169,stream,,
way/836654176,stream,,
way/836959550,stream,,
way/837109906,stream,,
way/837119194,drain,,
way/837119195,drain,,
way/837326453,ditch,,斗六大圳幹線
way/837326454,ditch,,斗六大圳幹線
way/837326470,ditch,,斗六大圳幹線
way/837326471,ditch,,斗六大圳幹線
way/837604523,stream,,
way/837604965,stream,,
way/837604993,stream,,
way/837604994,stream,,
way/837607565,stream,,
way/837607575,stream,,
way/837607581,stream,,
way/837607586,stream,,
way/837607588,stream,,
way/837607590,stream,,
way/837607858,stream,,
way/837607859,stream,,
way/837607887,stream,,
way/837608119,stream,,
way/837608126,stream,,
way/837608131,stream,,
way/837608141,stream,,
way/837608143,stream,,
way/837608145,stream,,
way/837608328,stream,,
way/837608329,stream,,
way/837608350,stream,,
way/837608354,stream,,
way/837608359,stream,,
way/837608619,stream,,
way/837608621,stream,,
way/837608625,stream,,
way/837608644,stream,,
way/837609143,stream,,
way/837609145,stream,,
way/837609146,stream,,
way/837609148,stream,,
way/837609175,stream,,
way/837609926,stream,,
way/837609952,stream,,
way/837609953,stream,,
way/837609955,stream,,
way/837609965,stream,,
way/837860582,canal,,四張圳支線
way/837860583,canal,,四張圳支線
way/837860584,canal,,四張圳支線
way/837860585,canal,,四張圳支線
way/837860586,canal,,四張圳支線
way/837860587,canal,,四張圳支線
way/837860588,canal,,四張圳支線
way/837860589,canal,,四張圳支線
way/837860590,canal,,四張圳支線
way/837860591,canal,,四張圳支線
way/837961954,stream,,
way/837961955,stream,,
way/837961956,stream,,
way/837961957,stream,,
way/837961958,stream,,
way/837961959,stream,,
way/837961960,stream,,
way/837961968,stream,,
way/837961977,stream,,
way/837961988,stream,,
way/837961989,stream,,
way/837961994,stream,,
way/837961995,stream,,
way/837961996,stream,,
way/837961997,stream,,
way/837961998,stream,,
way/837961999,stream,,
way/837962000,stream,,
way/837962001,stream,,
way/837962002,stream,,
way/837962003,stream,,
way/837962004,stream,,
way/837962005,stream,,
way/837962006,stream,,
way/837962007,stream,,
way/837962008,stream,,
way/837962009,stream,,
way/837962010,stream,,
way/837962011,stream,,
way/837962012,stream,,
way/837962013,stream,,
way/837962014,stream,,
way/837962015,stream,,
way/837962016,stream,,
way/837962017,stream,,
way/837962018,stream,,
way/837962019,stream,,
way/837962020,stream,,
way/837962021,stream,,
way/838181216,ditch,,
way/838181217,ditch,,
way/838394448,stream,,
way/838403853,stream,,
way/838403854,stream,,
way/838403855,stream,,
way/838403856,stream,,
way/838403857,stream,,
way/838403858,stream,,
way/838403859,stream,,
way/838403860,stream,,
way/838403861,stream,,
way/839209325,ditch,,
way/839209326,ditch,,
way/839212834,canal,,
way/839212835,canal,,
way/839336195,ditch,,
way/839336196,ditch,,
way/839336197,ditch,,
way/839336199,ditch,,
way/839336200,ditch,,
way/839336206,ditch,,
way/839340270,ditch,,
way/839340271,ditch,,
way/839340272,ditch,,
way/839502393,stream,,
way/839503382,stream,,
way/839503736,stream,,
way/839504618,stream,,
way/839505004,stream,,
way/839505023,stream,,
way/839599859,ditch,,
way/839599860,ditch,,
way/839599861,ditch,,
way/839599862,ditch,,
way/840024343,drain,,中港大排
way/840024344,drain,,中港大排
way/840447672,drain,,
way/840473630,drain,,
way/840473631,drain,,
way/840941406,stream,,
way/840942288,stream,,
way/840942300,stream,,
way/840942310,stream,,
way/840944214,stream,,
way/840944218,stream,,
way/840944230,stream,,
way/840944231,stream,,
way/840944232,stream,,
way/840948174,stream,,
way/840948189,stream,,
way/840948634,stream,,
way/840948635,stream,,
way/840948636,stream,,
way/840953178,stream,,
way/840960254,stream,,
way/840961546,stream,,
way/840961553,stream,,
way/840961854,stream,,
way/841649075,drain,,
way/841649076,drain,,
way/841649077,river,,
way/841649078,river,,
way/842061706,drain,,
way/842061707,drain,,
way/842061708,drain,,
way/842061709,drain,,
way/842061710,drain,,
way/842061711,drain,,
way/842061712,drain,,
way/842061713,drain,,
way/842061714,drain,,
way/842061715,drain,,
way/842061716,drain,,
way/842061717,drain,,
way/842061718,drain,,
way/842061719,drain,,
way/842061720,drain,,
way/842061721,drain,,
way/842061722,drain,,
way/842061723,drain,,
way/842061724,drain,,
way/842061725,drain,,
way/842061726,drain,,
way/842061727,drain,,
way/842061728,drain,,
way/842061729,drain,,
way/842061730,drain,,
way/842061731,drain,,
way/842066490,drain,,
way/842066491,drain,,
way/842066496,drain,,
way/842066497,drain,,
way/842067659,drain,,
way/842067660,drain,,
way/842067661,drain,,
way/842067664,drain,,
way/842067665,drain,,
way/842067666,drain,,
way/842067667,drain,,
way/842067668,drain,,
way/842085547,drain,,
way/842085550,drain,,
way/842085551,drain,,
way/842308271,river,,崁頂坑溪
way/842308272,river,,崁頂坑溪
way/842317231,stream,,
way/842324201,stream,,
way/842324203,stream,,
way/842324204,stream,,
way/842324205,stream,,
way/842324206,stream,,
way/842324207,stream,,
way/842324208,stream,,
way/842324209,stream,,
way/842324210,stream,,
way/842324211,stream,,
way/842324212,stream,,
way/842324213,stream,,
way/842325825,stream,,
way/842587671,drain,,崙子溪
way/842587672,drain,,崙子溪
way/842587678,drain,,崙子溪
way/842587679,drain,,崙子溪
way/842587680,drain,,崙子溪
way/842587681,drain,,崙子溪
way/842587684,drain,,崙子溪
way/842587685,drain,,崙子溪
way/842631110,stream,,
way/842631111,stream,,
way/842631112,stream,,
way/842769384,stream,,竹溪
way/842769385,stream,,竹溪
way/843180440,stream,,
way/843180444,stream,,
way/843180445,stream,,
way/843180446,stream,,
way/843180447,stream,,
way/843180448,stream,,
way/843182240,river,,
way/843182241,river,,
way/843224444,stream,,
way/843638421,stream,,清水溪
way/843638422,stream,,清水溪
way/843638423,stream,,清水溪
way/843638424,stream,,清水溪
way/843638425,stream,,
way/843764297,stream,,
way/843764301,stream,,
way/843764302,stream,,
way/843764303,stream,,
way/843764304,stream,,
way/843764305,stream,,
way/843764307,stream,,
way/844720170,stream,,
way/844741059,stream,,
way/844742827,stream,,
way/844743991,stream,,
way/844743992,stream,,
way/844747888,stream,,
way/844747889,stream,,
way/844751260,stream,,
way/844897509,stream,,
way/844897510,stream,,
way/844954849,stream,,
way/844954850,stream,,
way/844955988,stream,,
way/844955989,stream,,
way/844955990,stream,,
way/845047502,stream,,
way/845050605,stream,,
way/845050606,stream,,
way/845050607,stream,,
way/845050609,stream,,
way/845050610,stream,,
way/845050611,stream,,
way/845076704,stream,,
way/845131319,stream,,
way/845131320,stream,,
way/845131321,stream,,
way/845145775,stream,,
way/845226091,stream,,紅仙泉坑
way/845250902,stream,,
way/845250904,stream,,
way/845489964,canal,,四張圳支線
way/845489965,canal,,四張圳支線
way/845569180,drain,,
way/845569181,drain,,
way/845573460,stream,,萬斗六坑
way/845573461,stream,,
way/845573462,stream,,柚仔坑
way/845573471,stream,,
way/845771177,drain,,
way/845771178,drain,,
way/845771179,drain,,
way/845771180,drain,,
way/845771206,stream,,竹林坑排水
way/845771207,stream,,竹林坑排水
way/845771208,stream,,竹林坑排水
way/845771209,stream,,竹林坑排水
way/845771213,stream,,竹林坑排水
way/845771214,stream,,竹林坑排水
way/845771216,stream,,竹林坑排水
way/845771217,stream,,竹林坑排水
way/845771218,river,,
way/845771219,river,,
way/845771220,river,,
way/845771221,river,,
way/845771222,river,,
way/845771223,river,,
way/845771225,drain,,
way/845771226,drain,,
way/845771227,river,,
way/845771228,river,,
way/845771229,river,,
way/845771230,river,,
way/845771231,river,,
way/845773624,drain,,貓羅坑排水
way/845773625,drain,,貓羅坑排水
way/845941607,stream,,
way/846906767,stream,,
way/846906768,stream,,
way/846906769,stream,,
way/846906770,stream,,
way/846907964,stream,,
way/846907965,stream,,
way/846907966,stream,,
way/846907976,stream,,
way/846907977,stream,,
way/846907978,stream,,
way/846907979,stream,,
way/846907986,stream,,
way/846907987,stream,,
way/846907995,stream,,
way/846908000,stream,,
way/846912512,stream,,
way/846912515,stream,,
way/846912516,stream,,
way/846912517,stream,,
way/846912518,stream,,
way/846912519,stream,,
way/846914482,stream,,
way/846914483,stream,,
way/846914486,stream,,
way/846914489,stream,,
way/846914492,stream,,
way/846914497,stream,,
way/846914498,stream,,
way/846914499,stream,,
way/846923939,stream,,
way/846923940,stream,,
way/846923941,stream,,
way/846923942,stream,,
way/846923944,stream,,
way/846923945,stream,,
way/846923946,stream,,
way/846923947,stream,,
way/846923948,stream,,
way/846923949,stream,,
way/846923950,stream,,
way/846923958,stream,,
way/846923961,stream,,
way/846923962,stream,,山興圳四支線
way/846923963,stream,,山興圳四支線
way/846923965,stream,,
way/846923966,stream,,
way/846924033,stream,,
way/846924034,stream,,
way/846924035,stream,,
way/846924036,stream,,
way/846924039,stream,,
way/846924040,stream,,
way/846924042,stream,,
way/846924043,stream,,
way/846924044,stream,,
way/846924046,stream,,
way/846924047,stream,,
way/846924048,stream,,
way/846924053,stream,,
way/847040881,ditch,,道將圳
way/847040882,ditch,,道將圳
way/847040886,ditch,,道將圳幹線
way/847040887,ditch,,道將圳幹線
way/847050817,stream,,
way/847050818,stream,,
way/847050819,stream,,
way/847050822,stream,,
way/847050824,stream,,
way/847050826,stream,,
way/847141222,stream,,
way/847141223,stream,,
way/847404805,stream,,
way/847404808,stream,,
way/847404809,stream,,
way/847404812,stream,,
way/847404813,stream,,
way/847404821,stream,,
way/847404830,stream,,
way/847404835,stream,,
way/847404836,stream,,
way/847404837,stream,,
way/847404842,stream,,
way/847430820,stream,,
way/847430839,stream,,
way/847430848,stream,,
way/847430851,stream,,
way/847902298,stream,,南坑
way/847902299,stream,,南坑
way/847902300,stream,,南坑
way/847902301,stream,,南坑
way/847902302,stream,,
way/847902303,stream,,
way/847902304,stream,,
way/847902305,stream,,
way/847902306,stream,,
way/847902307,stream,,
way/847902308,stream,,
way/847902309,stream,,
way/848013073,canal,,
way/848013074,canal,,
way/848013085,ditch,,斗六大圳幹線
way/848013086,ditch,,斗六大圳幹線
way/848280767,ditch,,
way/848302387,stream,,
way/848302388,stream,,
way/848302389,stream,,
way/848302390,stream,,
way/848302391,stream,,
way/848302392,stream,,
way/848302393,stream,,
way/848302394,stream,,
way/848302395,stream,,
way/848302397,stream,,
way/848302398,stream,,
way/848302399,stream,,
way/848302404,stream,,乾溪
way/848965288,stream,,
way/848997157,stream,,瑪達娜溪
way/849066720,stream,,
way/849066721,stream,,
way/849066722,stream,,
way/849066723,stream,,
way/849066725,stream,,
way/849066726,stream,,
way/849066728,stream,,
way/849084629,drain,,
way/849084630,drain,,
way/849422734,stream,,
way/849466342,stream,,
way/849466343,stream,,
way/849466345,stream,,
way/849466346,stream,,
way/849466347,stream,,
way/849466348,stream,,
way/849690734,stream,,
way/849982326,stream,,
way/849982328,stream,,
way/849982329,stream,,
way/849982348,stream,,
way/849982349,stream,,
way/849982394,stream,,
way/849982395,stream,,
way/849982404,stream,,
way/849982405,stream,,
way/849982422,canal,,
way/849982423,canal,,
way/849982424,canal,,
way/849982425,canal,,
way/850325375,stream,,
way/850325376,stream,,
way/850386381,canal,,
way/850386382,canal,,
way/850386389,stream,,
way/850386390,stream,,
way/850470404,stream,,
way/850470409,stream,,
way/850470424,stream,,
way/850470425,stream,,
way/850470426,stream,,
way/850470433,stream,,
way/850555687,stream,,
way/850555688,stream,,
way/850555691,stream,,
way/850555694,stream,,
way/850555701,stream,,
way/850555706,stream,,
way/850555707,stream,,
way/850555708,stream,,
way/850555709,stream,,
way/850555713,stream,,
way/850555721,stream,,
way/850555722,stream,,
way/850555723,stream,,
way/850555724,stream,,
way/850555725,stream,,
way/850555726,stream,,
way/850555727,stream,,
way/850555728,stream,,
way/850555729,stream,,
way/850555730,stream,,
way/850555731,stream,,
way/850555732,stream,,
way/850555733,stream,,
way/850555734,stream,,
way/850555741,stream,,
way/850555742,stream,,
way/850555743,stream,,
way/850999834,river,,
way/851148239,drain,,大遼排水
way/851148240,drain,,大遼排水
way/851148243,drain,,大遼排水
way/851148244,drain,,大遼排水
way/851148245,drain,,大遼排水
way/851148246,drain,,大遼排水
way/851148289,drain,,
way/851857479,stream,,
way/851963965,stream,,
way/851963977,stream,,
way/851963978,stream,,
way/851963979,stream,,
way/851963988,stream,,
way/851963989,stream,,
way/851965776,stream,,
way/851965777,stream,,
way/852027210,river,,
way/852229842,river,,鳳山溪
way/852229851,stream,,
way/852229853,stream,,
way/852229854,stream,,
way/852338239,drain,,八甲頭新埤排水
way/852338253,ditch,,
way/852338254,ditch,,
way/852338255,ditch,,
way/852338256,ditch,,
way/852338257,ditch,,
way/852338258,ditch,,
way/852338259,ditch,,
way/852389277,ditch,,
way/852737056,stream,,
way/853823883,stream,,
way/854423168,stream,,
way/854423169,stream,,
way/854423170,stream,,
way/854423171,stream,,
way/854423172,stream,,
way/854423173,stream,,
way/854423174,stream,,
way/854423175,stream,,
way/854423176,stream,,
way/854423177,stream,,
way/854423178,stream,,
way/854423179,stream,,
way/854423180,stream,,
way/854549155,river,,
way/854560170,stream,,
way/854560171,stream,,
way/854825151,stream,,
way/854830220,stream,,
way/854830221,stream,,
way/854830222,stream,,
way/854830223,stream,,
way/854840111,stream,,
way/854847350,stream,,
way/854859456,stream,,
way/854861456,stream,,
way/854876648,stream,,
way/854876649,stream,,
way/854884420,drain,,楓廚坑排水
way/855214499,drain,,
way/855214500,drain,,
way/855309648,stream,,
way/855325814,drain,,白地粉圳
way/855325815,drain,,白地粉圳
way/855325816,drain,,白地粉圳
way/856150501,stream,,
way/856152124,stream,,
way/856152125,stream,,
way/856177071,stream,,
way/856177074,stream,,
way/856177075,stream,,
way/856177359,stream,,濁水坑溪
way/856177360,stream,,濁水坑溪
way/856177361,stream,,清水坑溪
way/856285865,stream,,
way/856285866,stream,,
way/856285867,stream,,
way/856290618,stream,,
way/856290619,stream,,
way/856290624,stream,,
way/856346193,drain,,
way/856362801,canal,,
way/856574938,stream,,
way/856574939,stream,,
way/856574940,stream,,
way/856574941,stream,,
way/856574942,stream,,
way/857263038,drain,,后里圳
way/857501865,drain,,
way/857501866,drain,,
way/857847472,river,,
way/858114104,drain,,后里圳第五支線
way/858122891,drain,,后里圳第七支線
way/858433602,stream,,
way/858433603,stream,,
way/858433604,drain,,
way/858433623,drain,,
way/858433624,drain,,
way/858433627,drain,,
way/858433628,drain,,
way/858605948,drain,,四塊厝圳
way/858746718,ditch,,
way/858746719,ditch,,
way/858778664,stream,,
way/858778665,stream,,
way/858778666,stream,,
way/858778667,stream,,
way/858781692,river,,豬灶溪
way/860092271,ditch,,
way/860092279,ditch,,
way/860092280,ditch,,
way/860092281,ditch,,
way/860352292,stream,,
way/860352293,stream,,
way/860352294,stream,,
way/860352295,stream,,
way/860352296,stream,,
way/860352297,stream,,
way/860352298,stream,,
way/860352299,stream,,
way/860354072,stream,,
way/860578679,ditch,,
way/860578680,ditch,,
way/860578681,ditch,,
way/863204310,drain,,
way/863205705,stream,,
way/863205710,stream,,
way/863540100,stream,,
way/863540107,stream,,
way/863557749,stream,,安通溪
way/863557750,stream,,
way/863557760,stream,,
way/863557761,stream,,
way/863557762,stream,,
way/863557769,stream,,
way/863557770,stream,,
way/863557771,stream,,
way/863557818,stream,,
way/863557819,stream,,
way/863557820,stream,,
way/863557821,stream,,石坑溪
way/863557822,stream,,石坑溪
way/863557823,stream,,石坑溪
way/863557925,stream,,
way/863557926,stream,,
way/863557927,stream,,
way/863557929,stream,,
way/863557930,stream,,
way/863557931,stream,,
way/863557932,stream,,
way/863557933,stream,,
way/863557934,stream,,
way/863557935,stream,,割鉤溪
way/863557936,stream,,
way/863557937,stream,,
way/863557938,stream,,
way/863557940,stream,,
way/863557941,stream,,
way/863557942,stream,,
way/863557943,stream,,
way/863557944,stream,,
way/863557945,stream,,
way/863557946,stream,,
way/863557947,stream,,
way/863557948,stream,,
way/863557950,stream,,
way/863557951,stream,,
way/863557952,stream,,
way/863557957,stream,,
way/863557958,stream,,
way/863557959,stream,,
way/863557962,stream,,
way/863557963,stream,,
way/863557964,stream,,
way/863557965,stream,,
way/863562832,stream,,
way/863562833,stream,,
way/863572866,stream,,
way/863763597,stream,,
way/863763598,stream,,
way/863763599,stream,,
way/864024505,stream,,
way/864025030,stream,,
way/864042439,stream,,
way/864043427,stream,,
way/864505799,stream,,
way/864672886,stream,,
way/864672887,stream,,
way/864672888,stream,,
way/864672889,stream,,
way/864687590,stream,,八邊溪
way/864687594,stream,,
way/864687595,stream,,
way/864687596,stream,,
way/864687605,stream,,
way/864687606,stream,,
way/864687611,stream,,
way/864687612,stream,,
way/864687613,stream,,
way/864687614,stream,,
way/864687615,stream,,
way/864687616,stream,,
way/864687620,stream,,
way/864687623,stream,,
way/864687624,stream,,
way/864687625,stream,,
way/864687656,stream,,高原北溪六號圳
way/864687685,stream,,
way/864687712,stream,,法落安溪
way/864687714,stream,,
way/864687715,stream,,
way/864687716,stream,,由旦溪
way/864687717,stream,,
way/864687718,stream,,
way/864687721,stream,,
way/864693130,stream,,八邊溪
way/864693134,stream,,
way/864693135,stream,,
way/864693136,stream,,
way/864693144,stream,,新港南溪
way/864693145,stream,,新港南溪
way/864703514,stream,,柑仔山溪
way/864703515,stream,,柑仔山溪
way/864708439,stream,,都威溪
way/864708440,stream,,都威溪
way/864708441,stream,,都威溪
way/864708442,stream,,都威溪
way/864708443,stream,,都威溪
way/864708444,stream,,都威溪
way/864712355,stream,,富家溪
way/864712356,stream,,
way/864712357,stream,,
way/864712358,stream,,
way/864712359,stream,,
way/864712360,stream,,
way/864712361,stream,,
way/864712362,stream,,重安溪
way/864715725,stream,,
way/864715726,stream,,
way/864715727,stream,,
way/864715728,stream,,
way/864715729,stream,,
way/864715730,stream,,
way/864715731,stream,,富家溪
way/864715732,stream,,富家溪
way/864718937,stream,,鹽埕溪
way/864720395,stream,,
way/864720400,stream,,
way/864720401,stream,,
way/864722579,stream,,
way/864737635,stream,,
way/864737636,stream,,
way/864737637,stream,,
way/864737638,stream,,
way/864737639,stream,,
way/864737640,stream,,
way/864737641,stream,,
way/864737642,stream,,
way/864737643,stream,,
way/864737644,stream,,
way/864737645,stream,,
way/864737649,stream,,
way/864737650,stream,,
way/864737651,stream,,
way/864737652,stream,,
way/864737653,stream,,
way/864737654,stream,,
way/864737657,stream,,
way/864737661,stream,,
way/864737665,stream,,
way/864737681,stream,,
way/864737682,stream,,馬那漢溪
way/864737685,stream,,
way/864737686,stream,,
way/864737691,stream,,
way/864737692,stream,,
