RIVER_NAME,RIVER_TYPE,RIVER_CODE,RIVER_FROM
北勢溪,"4","178000430",
北勢溪,"4","178000430",
北勢溪,"4","178000430",
北勢溪,"4","178000430",
北勢溪,"4","178000430",
北勢溪,"4","178000430",
丹大西溪,"5",,
丹大溪,"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
南港溪(南烘溪),"5",,
清德坑,"5",,
清德坑,"5",,
清德坑,"5",,
清德坑,"5",,
湖子厝圳,"5",,
湖子厝圳,"5",,
湖子厝圳,"5",,
湖子厝圳,"5",,
湖子厝圳,"5",,
湖子厝圳,"5",,
湖子厝圳,"5",,
湖子厝圳,"5",,
街尾圳,"5",,
街尾圳,"5",,
街尾圳,"5",,
街尾圳,"5",,
街尾圳,"5",,
街尾圳,"5",,
街尾圳,"5",,
街尾圳,"5",,
卡社溪,"5",,
卡社溪,"5",,
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
東埔蚋溪,"5",,
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
拔馬坑,"5",,
拔馬坑,"5",,
拔馬坑,"5",,
拔馬坑,"5",,
拔馬坑,"5",,
拔馬坑,"5",,
拔馬坑,"5",,
拔馬坑,"5",,
拔馬坑,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
舊洋仔厝溪,"5",,
舊洋仔厝溪,"5",,
,"5",,
烏溪(大肚溪),"5",,
洋仔厝溪,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
洋仔厝溪,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
龍泉溪,"5",,
龍泉溪,"5",,
龍泉溪,"5",,
龍泉溪,"5",,
龍泉溪,"5",,
龍泉溪,"5",,
烏溪(大肚溪),"5",,
龍喉坑,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
田仔坑,"5",,
田仔坑,"5",,
田仔坑,"5",,
田仔坑,"5",,
田仔坑,"5",,
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
土地公溪,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
土地公溪,"5",,
姜子寮坑,"5",,
姜子寮坑,"5",,
姜子寮坑,"5",,
貓羅溪,"1","143030120",烏溪
大深坑,"5",,
大深坑,"5",,
大深坑,"5",,
姑娘溪,"5",,
姑娘溪,"5",,
姑娘溪,"5",,
姑娘溪,"5",,
苦瓜寮坑,"5",,
苦瓜寮坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
有應公坑,"5",,
阿彌陀坑,"5",,
阿彌陀坑,"5",,
阿彌陀坑,"5",,
竹興坑排水,"5",,
竹興坑排水,"5",,
竹興坑排水,"5",,
竹興坑排水,"5",,
竹興坑排水,"5",,
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
竹興坑排水,"5",,
竹興坑排水,"5",,
烏溪(大肚溪),"5",,
秀水寮坑,"5",,
秀水寮坑,"5",,
秀水寮坑,"5",,
古井坑,"5",,
茄荖溪,"5",,
茄荖溪,"5",,
茄荖溪,"5",,
竹林坑排水,"5",,
竹林坑排水,"5",,
竹林坑排水,"5",,
竹林坑排水,"5",,
貓羅坑排水,"5",,
貓羅坑排水,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
烏溪(大肚溪),"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
三家春坑,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
新興坑排水,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
南風寮坑,"5",,
山坑排水,"5",,
山坑排水,"5",,
貓羅溪,"1","143030120",烏溪
炭坑,"5",,
炭坑,"5",,
炭坑,"5",,
炭坑,"5",,
福興坑排水,"5",,
下山坑排水,"5",,
下山坑排水,"5",,
南勢埔坑排水,"5",,
南勢埔坑排水,"5",,
南勢埔坑排水,"5",,
五里坑,"5",,
五里坑,"5",,
五里坑,"5",,
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
,"5",,
,"5",,
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
出水坑,"5",,
土地公坑,"5",,
土地公坑,"5",,
柴坑,"5",,
柴坑,"5",,
柴坑,"5",,
柴坑,"5",,
柴坑,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
錦安坑,"5",,
錦安坑,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
二林溪,"5",,
埔萎林坑,"5",,
埔萎林坑,"5",,
埔萎林坑,"5",,
埔萎林坑,"5",,
埔萎林坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
南雅大坑,"5",,
石頭公四坑,"5",,
石頭公四坑,"5",,
石頭公四坑,"5",,
石頭公三坑,"5",,
石頭公三坑,"5",,
石頭公三坑,"5",,
石頭公二坑,"5",,
石頭公二坑,"5",,
石頭公二坑,"5",,
,"5",,
,"5",,
舊二林溪,"5",,
舊二林溪,"5",,
舊二林溪,"5",,
舊二林溪,"5",,
舊二林溪,"5",,
舊二林溪,"5",,
舊二林溪,"5",,
番仔坑,"5",,
番仔坑,"5",,
番仔坑,"5",,
番仔坑,"5",,
番仔坑,"5",,
番仔坑,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
北斗溪,"5",,
北斗溪,"5",,
北斗溪,"5",,
北斗溪,"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
坑內坑,"5",,
坑內坑,"5",,
坑內坑,"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
松柏坑,"5",,
松柏坑,"5",,
松柏坑,"5",,
松柏坑,"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
獅頭坑,"5",,
獅頭坑,"5",,
獅頭坑,"5",,
獅頭坑,"5",,
獅頭坑,"5",,
,"5",,
,"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
,"5",,
,"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪,"1","151000120",
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪(西螺溪),"5",,
後港溪,"5",,
後港溪,"5",,
後港溪,"5",,
後港溪,"5",,
後港溪,"5",,
後港溪,"5",,
,"5",,
,"5",,
,"5",,
烏溪(大肚溪),"5",,
烏溪(大肚溪),"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
舊濁水溪(麥嶼溪),"5",,
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
洋仔厝溪,"5",,
貓羅溪,"1","143030120",烏溪
貓羅溪,"1","143030120",烏溪
烏溪(大肚溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
貓羅溪,"1","143030120",烏溪
魚寮溪,"4","150000420",
魚寮溪,"4","150000420",
魚寮溪,"4","150000420",
魚寮溪,"4","150000420",
魚寮溪,"4","150000420",
魚寮溪,"4","150000420",
魚寮溪,"4","150000420",
魚寮溪,"4","150000420",
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
他里霧埤,"5",,
他里霧埤,"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
三疊溪,"1","154020120",北港溪
三疊溪,"1","154020120",北港溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
濁水溪(西螺溪),"5",,
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
大埔溪,"5",,
大埔溪,"5",,
大埔溪,"5",,
大埔溪,"5",,
大埔溪,"5",,
大埔溪,"5",,
大埔溪,"5",,
大埔溪,"5",,
大埔溪,"5",,
外湖溪,"5",,
外湖溪,"5",,
外湖溪,"5",,
外湖溪,"5",,
外湖溪,"5",,
外湖溪,"5",,
外湖溪,"5",,
林子頭溪,"5","0",
,"5","0",
,"5",,
,"5",,
,"5",,
石榴班溪,"5","0",
梅林溪,"5","0",
梅林溪,"5",,
梅林溪,"5",,
梅林溪,"5",,
梅林溪,"5",,
梅林溪,"5",,
梅林溪,"5",,
北勢坑,"5",,
北勢坑,"5",,
北勢坑,"5",,
北勢坑,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
土地公坑,"5",,
土地公坑,"5",,
芭蕉溪,"5",,
芭蕉溪,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
,"5",,
中坑,"5",,
中坑,"5",,
中坑,"5",,
中坑,"5",,
南勢坑,"5",,
崙尾坑,"5",,
,"5",,
小坑仔溪,"5",,
小坑仔溪,"5",,
小坑仔溪,"5",,
小坑仔溪,"5",,
小坑仔溪,"5",,
小坑仔溪,"5",,
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
圣子坑,"5",,
圣子坑,"5",,
圣子坑,"5",,
崁頂溪,"5",,
崁頂溪,"5",,
松柏坑溪,"5",,
松柏坑溪,"5",,
松柏坑溪,"5",,
松柏坑溪,"5",,
六斗坑,"5",,
崁頂溪,"5",,
崁頂溪,"5",,
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
清水溪,"1","151020120",濁水溪
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
華興溪(到孔山溪),"5",,
清水溪,"1","151020120",濁水溪
濁水溪,"1","151000120",
濁水溪,"1","151000120",
濁水溪,"1","151000120",
,"5","0",
,"5","0",
尖山坑溪,"5",,
尖山坑溪,"5",,
尖山坑溪,"5",,
尖山坑溪,"5",,
尖山坑溪,"5",,
尖山坑溪,"5",,
尖山坑溪,"5",,
海豐崙溪,"5",,
海豐崙溪,"5",,
海豐崙溪,"5",,
海豐崙溪,"5",,
海豐崙溪,"5",,
海豐崙溪,"5",,
海豐崙溪,"5",,
海豐崙溪,"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
濁水溪(西螺溪),"5",,
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
虎尾溪,"1","154010120",北港溪
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
雲林溪,"5",,
芭蕉溪,"5",,
芭蕉溪,"5",,
芭蕉溪,"5",,
芭蕉溪,"5",,
芭蕉溪,"5",,
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
石牛溪,"1","154011120",虎尾溪
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
崙子溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
大湖口溪,"5",,
華興溪(到孔山溪),"5",,
濁水溪(西螺溪),"5",,
牛挑灣溪,"5",,
牛挑灣溪,"5",,
牛挑灣溪,"5",,
牛挑灣溪,"5",,
牛挑灣溪,"5",,
牛挑灣溪,"5",,
牛挑灣溪,"5",,
石子坑溪,"5",,
石子坑溪,"5",,
石子坑溪,"5",,
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
,"5","0",
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
圳頭坑溪,"5",,
崁頂坑溪,"5",,
崁頂坑溪,"5",,
崁頂坑溪,"5",,
崁頂坑溪,"5",,
崁頂坑溪,"5",,
崁頂坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
黃德坑溪,"5",,
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
北港溪,"1","143010120",烏溪
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
新虎尾溪,"2","152000220",
